Extrspeed_2,Extrtemp_2,Extrtempbarr_2_1,Extrtempbarr_2_2,Extrpressure_2_1,Extrpressure_2_2,Extrtempstock_2,PLCtime
0,59.96819,49.99819,59.98852,5.490451,0,75,
0,59.96418,50.01448,60.02521,5.486835,0,75,
0,59.99141,49.98792,59.97917,5.490451,0,75,
0,59.97463,50.0087,60.00685,5.494068,0,75,
0,59.99963,49.9819,60.01152,5.490451,0,74.9,
0,60.00581,50.00863,59.98986,5.490451,0,74.9,
0,60.00166,49.99609,60.00075,5.494068,0,75,
0,59.97901,49.99906,60.00534,5.494068,0,75,
0,59.98896,50.00922,60.00199,5.494068,0,75.10001,
0,60.01757,49.99109,60.0201,5.494068,0,75,
0,60.01853,49.98172,60.00171,5.483218,0,75.2,
0,60.02253,50.00811,60.0321,5.490451,0,75.2,
0,59.99306,49.98874,60.01104,5.494068,0,75.10001,
0,59.98251,50.01951,59.98864,5.486835,0,75.10001,
0,59.99399,49.98527,60.01107,5.483218,0,75.10001,
0,60.00557,50.00188,59.99233,5.475984,0,75.10001,
0,60.00014,50.00897,60.0175,5.490451,0,75.10001,
0,59.99887,49.9958,59.99812,5.494068,0,75.10001,
0,59.98962,50.00899,60.02307,5.490451,0,75,
0,59.98994,49.99785,59.99718,5.497685,0,75.2,
0,59.98934,50.01169,59.98926,5.501302,0,75.2,
0,59.98895,49.99731,60.00577,5.501302,0,75.10001,
0,60.0137,49.99194,59.9832,5.494068,0,75,
0,60.01577,50.00913,60.01406,5.497685,0,75.2,
0,60.01296,50.02133,60.00111,5.501302,0,75.3,
0,60.00795,49.98929,60.01715,5.501302,0,75.2,
0,60.01513,49.99678,60.00946,5.515769,0,75.4,
0,60.01471,50.00519,59.98122,5.512153,0,75.4,
0,59.98491,50.00432,59.99894,5.512153,0,75,
0,59.9709,50.00347,60.00468,5.515769,0,75.10001,
0,60.01264,49.99987,59.98301,5.523004,0,75.10001,
0,60.00066,50.00674,60.00496,5.52662,0,75,
0,59.97244,50.00803,60.00217,5.52662,0,75.10001,
0,60.00191,49.98863,59.98614,5.52662,0,75,
0,60.00648,49.9874,60.00924,5.541088,0,75.10001,
0,59.998,50.0237,60.00583,5.548322,0,75.2,
0,59.99016,49.98606,60.00166,5.562789,0,75.10001,
0,60.00703,49.98915,59.98818,5.577257,0,75.2,
0,59.97461,50.01654,60.02386,5.584491,0,75.2,
0,59.9921,49.99859,60.01057,5.591724,0,75.10001,
0,59.99029,49.99796,59.99747,5.584491,0,75.2,
0,60.00899,50.02325,60.01332,5.580874,0,75,
0,60.0157,49.99214,59.99882,5.57364,0,75,
0,59.97944,50.00731,60.00943,5.57364,0,74.9,
0,59.97539,50.00134,60.00303,5.580874,0,75,
0,60.00076,49.99385,59.98834,5.570023,0,75,
0,59.97581,49.9945,60.02964,5.566406,0,75.10001,
0,59.98317,50.00552,59.97979,5.570023,0,75.3,
0,60.01601,49.99861,59.98999,5.562789,0,75.4,
0,59.99633,50.01602,59.9897,5.566406,0,75.2,
0,59.97572,49.98988,59.99714,5.570023,0,75.10001,
0,60.01299,49.99619,59.97612,5.562789,0,75,
0,60.01603,50.01228,59.96505,5.570023,0,75.10001,
0,59.97012,49.98474,59.99853,5.570023,0,75,
0,59.98475,50.00598,60.00845,5.570023,0,75,
0,59.98873,50.01156,59.99392,5.559173,0,75.2,
0,59.98556,50.00309,59.99329,5.559173,0,75.10001,
0,59.99505,49.99442,60.03192,5.562789,0,75.4,
0,60.03843,50.00312,59.96736,5.570023,0,75.4,
0,60.01647,50.00173,59.99862,5.570023,0,75.5,
0,60.01421,49.98943,59.99378,5.570023,0,75.3,
0,60.00531,50.00786,60.01144,5.577257,0,75.4,
0,60.0197,49.9833,60.01982,5.566406,0,75.3,
0,59.99136,50.01038,60.0203,5.570023,0,75.3,
0,59.97039,49.99443,59.98483,5.57364,0,75.4,
0,59.98367,50.004,60.00979,5.577257,0,75.3,
0,60.00935,49.99556,59.98862,5.588108,0,75.4,
0,59.96345,49.98851,59.99178,5.580874,0,75.3,
0,59.99261,49.99864,59.97925,5.57364,0,75,
0,59.99812,50.00275,59.99471,5.577257,0,74.9,
0,60.01092,49.98989,59.98996,5.577257,0,75,
0,60.02653,50.0018,59.99765,5.577257,0,75,
0,60.00395,49.99861,60.02509,5.577257,0,75,
0,59.98458,49.98629,60.00112,5.57364,0,75,
0,59.98184,49.99674,60.00832,5.57364,0,75.2,
0,59.98376,50.00398,60.00573,5.57364,0,75.10001,
0,59.98112,50.00121,59.99503,5.57364,0,75.10001,
0,60.02016,50.00301,60.00544,5.580874,0,75,
0,60.0004,49.98582,60.00209,5.580874,0,75.2,
0,59.97942,50.00037,60.01319,5.577257,0,75,
0,60.00779,50.01304,59.99749,5.580874,0,75,
0,60.02346,49.99166,60.00715,5.584491,0,74.9,
0,60.00268,50.00333,60.03413,5.598958,0,75.10001,
0,59.99243,49.98693,59.98461,5.598958,0,75.10001,
0,60.02993,49.99384,60.00423,5.595341,0,75.2,
0,60.01952,50.00017,60.02034,5.602575,0,75.10001,
0,59.97449,49.99326,59.98206,5.609809,0,75.2,
0,59.99517,50.00608,60.01672,5.613426,0,75,
0,60.01902,50.00667,60.00576,5.602575,0,75.10001,
0,60.0187,50.00609,59.98701,5.613426,0,75,
0,59.99279,50.00469,59.99922,5.613426,0,75,
0,60.02147,49.98821,60.00288,5.606192,0,75,
0,60.06237,50.00212,60.00759,5.595341,0,75.10001,
0,60.00708,50.00426,59.99185,5.598958,0,75,
0,59.96277,49.99786,59.99514,5.617043,0,75,
0,59.98575,50.0039,60.016,5.624277,0,75.2,
0,60.05642,50.01111,60.01865,5.627893,0,75.3,
0,60.0168,49.99421,59.98697,5.624277,0,75.10001,
0,59.98711,50.00741,60.01338,5.631511,0,75,
0,60.02341,50.00262,60.00048,5.635128,0,75,
0,59.99781,49.99538,59.98023,5.635128,0,75,
0,59.98833,50.00172,60.0038,5.642361,0,75,
0,60.00584,49.99837,59.99623,5.649595,0,75,
0,59.99984,49.98604,59.99719,5.653212,0,75.10001,
0,59.98542,49.99323,59.98749,5.649595,0,75.10001,
0,60.02665,49.98453,59.97563,5.638744,0,75.10001,
0,59.98753,50.00632,60.02646,5.631511,0,75.10001,
0,59.96694,50.00297,59.99994,5.638744,0,74.9,
0,59.9875,49.98125,60.0006,5.638744,0,75.10001,
0,60.03252,49.9866,59.98579,5.638744,0,74.9,
0,60.02092,50.01016,60.00087,5.638744,0,75,
0,59.99097,49.99152,60.02166,5.627893,0,75,
0,60.00692,49.99549,60.0104,5.62066,0,75.10001,
0,60.04403,49.99283,60.00426,5.627893,0,75,
0,60.01308,49.99068,59.99566,5.645978,0,75,
0,59.96537,50.00098,59.98877,5.653212,0,75,
0,59.97568,49.99542,59.99081,5.667679,0,75,
0,60.01078,50.00066,59.99853,5.664063,0,75,
0,60.02115,49.97801,59.98082,5.660446,0,75,
0,59.98828,50.01079,60.00032,5.660446,0,75,
0,60.0262,49.98794,59.98774,5.660446,0,74.8,
0,60.03451,50.00747,59.99178,5.656829,0,75,
0,60.00437,50.01194,60.00918,5.656829,0,75,
0,60.00437,49.99958,59.98581,5.656829,0,74.9,
0,60.00816,49.99889,60.00117,5.656829,0,75.10001,
0,60.0099,50.01392,59.9994,5.656829,0,74.9,
0,59.99403,49.99642,60.00055,5.660446,0,74.8,
0,60.00928,49.99866,60.00317,5.667679,0,74.9,
0,59.98867,50.01731,59.99535,5.660446,0,74.9,
0,59.98545,50.00057,59.9566,5.653212,0,74.8,
0,59.98374,49.99115,60.00744,5.656829,0,74.7,
0,60.01316,49.997,60.00867,5.653212,0,75,
0,60.00256,49.98681,59.99262,5.649595,0,74.8,
0,60.00204,50.00747,59.99231,5.642361,0,74.8,
0,59.97756,49.99421,60.01231,5.642361,0,75,
0,59.99432,49.99541,60.00448,5.653212,0,74.6,
0,60.03505,49.99804,59.99006,5.649595,0,74.7,
0,59.97854,49.98685,59.9915,5.638744,0,74.7,
0,59.96414,50.02803,60.00226,5.638744,0,74.7,
0,60.01408,49.98648,59.97533,5.631511,0,74.9,
0,60.05241,50.00251,60.01347,5.617043,0,74.9,
0,59.99126,50.00429,59.99783,5.617043,0,74.7,
0,59.98671,50.0018,59.9771,5.617043,0,74.6,
0,60.00199,50.02167,60.03385,5.62066,0,74.7,
0,59.99332,50.00266,60.00294,5.617043,0,74.6,
0,59.96743,49.99161,59.9656,5.606192,0,74.7,
0,59.99963,50.00038,59.99725,5.602575,0,74.6,
0,59.99831,49.99518,59.98544,5.606192,0,74.7,
0,59.99336,50.00764,59.97689,5.609809,0,74.6,
0,59.97029,50.00918,60.00445,5.62066,0,74.7,
0,60.01165,49.97718,59.99654,5.62066,0,74.4,
0,60.02514,50.00697,60.00471,5.613426,0,74.5,
0,59.97184,49.99346,60.01208,5.624277,0,74.3,
0,59.95564,50.00993,59.99129,5.624277,0,74.4,
0,60.03962,50.00824,60.03215,5.62066,0,74.2,
0,60.01914,50.00354,59.99428,5.631511,0,74.3,
0,59.94919,49.99581,59.98863,5.645978,0,74.4,
0,60.06328,50.00658,60.00153,5.660446,0,74.2,
0,60.0688,50.00441,60.00967,5.671296,0,74.4,
0,59.97464,49.99406,59.99422,5.667679,0,74.2,
0,60.01804,50.00375,59.98359,5.667679,0,74.2,
0,60.03157,49.99897,59.99363,5.685764,0,74.1,
0,59.99597,49.99446,59.99821,5.682147,0,74.2,
0,59.97023,50.00625,60.01648,5.689381,0,74,
0,60.02652,50.00526,59.97828,5.692997,0,74,
0,60.06608,49.9917,59.97902,5.703848,0,73.9,
0,59.95415,50.00655,59.97797,5.707465,0,73.9,
0,59.93675,50.01124,59.98954,5.711082,0,73.9,
0,60.07715,49.97467,59.98725,5.714699,0,73.8,
0,60.02589,50.025,59.99817,5.718316,0,73.7,
0,59.881,50.0248,59.99357,5.729167,0,73.60001,
0,59.98111,49.96754,59.99642,5.732784,0,73.60001,
0,60.11852,49.98254,60.00073,5.729167,0,73.5,
0,60.01556,50.04696,59.99371,5.729167,0,73.4,
0,59.87698,50.0074,59.98101,5.72555,0,73.4,
0,59.93633,49.93166,60.0091,5.721933,0,73.60001,
0,60.13441,49.94675,60.00845,5.721933,0,73.4,
0,60.09498,50.02053,60.00069,5.729167,0,73.3,
0,59.84757,50.11601,59.98358,5.732784,0,73.3,
0,59.83247,50.01649,60.04034,5.732784,0,73.3,
0,59.99896,49.83234,59.94468,5.740017,0,73.2,
0,60.22481,49.8671,60.04782,5.740017,0,73.2,
0,60.18518,49.93755,60.09949,5.743634,0,73.60001,
0,59.80507,49.99897,59.80123,5.747251,0,73.2,
0,59.63284,50.07203,59.83011,5.740017,0,73.5,
0,59.79346,50.20235,60.14368,5.72555,0,73.2,
0,59.97855,50.26937,60.54843,5.718316,0,73.2,
0,60.18265,49.57,59.95221,5.703848,0,73.4,
0,60.445,49.74923,58.58979,5.696614,0,73.4,
0,60.35838,50.43572,57.22404,5.696614,0,73.3,
0,59.67772,50.57565,55.8878,5.703848,0,73.3,
0,59.2848,49.39828,54.51517,5.714699,0,73.3,
0,59.49443,48.03536,53.09076,5.714699,0,73.4,
0,59.7272,46.63324,51.63614,5.721933,0,73.5,
0,60.01658,45.19867,50.12384,5.740017,0,73.60001,
0,60.31927,43.70021,48.57326,5.740017,0,73.60001,
0,60.59363,42.09266,46.95503,5.736401,0,74,
0,60.86074,40.38681,45.23695,5.743634,0,74.1,
0,60.37297,38.54181,43.55642,5.750868,0,74.2,
0,59.3475,36.20568,40.88923,5.754485,0,74.2,
0,59.58577,42.89093,47.85533,5.750868,0,74.2,
0,59.90044,49.93288,54.95882,5.740017,0,74.1,
0,60.10669,48.61098,53.59082,5.740017,0,74.3,
0,60.34109,47.26879,52.19524,5.743634,0,74.3,
0,60.44688,45.87842,50.74215,5.736401,0,74.2,
0,59.85076,44.48295,49.25049,5.740017,0,74.4,
0,59.24493,43.05725,47.75201,5.729167,0,74.4,
0,59.42285,41.5914,46.1663,5.721933,0,74.5,
0,59.67243,40.12754,44.58114,5.711082,0,74.6,
0,59.96653,38.63597,42.94449,5.703848,0,74.7,
0,60.25434,37.08361,41.26306,5.700232,0,75,
0,60.58884,35.47356,39.55583,5.711082,0,75,
0,60.9146,33.77456,37.72647,5.714699,0,75.3,
0,60.3242,31.97584,35.78241,5.732784,0,75.5,
0,58.11828,29.85729,33.45944,5.761719,0,75.7,
0,57.05124,28.38149,31.97165,5.797888,0,75.8,
0,57.7,29.97056,34.42558,5.819589,0,76,
0,58.36217,32.36493,37.92304,5.83044,0,76.1,
0,59.078,36.11729,43.11595,5.826823,0,75.8,
0,59.78483,42.84631,51.47441,5.83044,0,76,
0,60.00099,49.99917,60.02174,5.83044,0,76,
0,60.00001,49.99829,59.99554,5.83044,0,75.9,
0,60.0346,49.9994,59.98219,5.84129,0,76,
0,60.00881,50.00821,59.9979,5.84129,0,76,
0,59.96917,49.9919,60.0105,5.844907,0,76.2,
0,60.02335,49.98783,59.98262,5.844907,0,76.1,
0,60.01377,49.99986,59.97741,5.852141,0,76.2,
0,59.96009,50.00477,59.9922,5.855758,0,76.1,
0,59.97705,49.99149,60.00433,5.855758,0,76.2,
0,60.04356,50.00267,60.00688,5.859375,0,76.3,
0,59.98751,50.01714,60.00185,5.852141,0,76.1,
0,59.97821,49.97858,60.01679,5.873843,0,76.3,
0,59.98646,50.00673,60.00523,5.881076,0,76.2,
0,60.03581,49.9948,60.01381,5.884693,0,76.2,
0,59.99765,49.99341,60.0137,5.87746,0,76.2,
0,59.97474,49.99717,59.9986,5.881076,0,76.5,
0,60.02824,50.02077,60.00695,5.891927,0,76.3,
0,60.00096,49.98795,60.00364,5.895544,0,76.3,
0,59.93517,49.99836,60.00392,5.891927,0,76.4,
0,60.01617,50.00664,59.98492,5.884693,0,76.4,
0,60.02824,50.01378,60.00486,5.88831,0,76.2,
0,59.99511,50.00031,59.97996,5.884693,0,76.3,
0,59.98997,50.00385,59.99876,5.891927,0,76.4,
0,60.01892,50.01587,59.96922,5.902778,0,76.5,
0,60.02832,49.97692,59.99928,5.910012,0,76.8,
0,59.96156,49.99409,59.99964,5.920862,0,76.4,
0,59.99875,50.00629,60.00691,5.931713,0,76.60001,
0,60.04225,50.0023,60.00434,5.938947,0,76.60001,
0,60.01794,50.01156,60.01894,5.93533,0,76.8,
0,59.95551,50.01389,59.98516,5.942564,0,76.7,
0,60.01174,49.99096,60.00704,5.946181,0,76.7,
0,60.04643,49.99362,60.00014,5.942564,0,76.7,
0,60.00612,50.00277,59.98796,5.942564,0,76.8,
0,59.94323,50.00796,60.01892,5.942564,0,76.8,
0,60.00301,49.99408,59.99667,5.946181,0,76.8,
0,60.06853,49.99834,59.98126,5.949798,0,76.8,
0,59.99114,50.00627,59.99678,5.942564,0,77.1,
0,59.96311,49.99711,59.97195,5.938947,0,76.9,
0,60.03892,49.98641,60.00227,5.942564,0,76.9,
0,60.05368,50.00574,60.02745,5.946181,0,77.1,
0,59.93691,49.99028,60.00553,5.949798,0,77.1,
0,59.95235,49.99522,59.99673,5.957031,0,77.3,
0,60.0844,49.97652,59.97074,5.967882,0,77.2,
0,60.04902,50.00543,59.99552,5.975116,0,77.3,
0,59.94527,49.99365,60.00073,5.975116,0,77.5,
0,59.96894,50.01361,60.0212,5.989583,0,77.4,
0,60.08076,50.00676,59.96941,6.007668,0,77.4,
0,59.99933,49.98615,60.00531,6.007668,0,77.5,
0,59.90063,50.00761,60.00069,6.007668,0,77.5,
0,59.98792,49.99687,59.97893,6.007668,0,77.7,
0,60.09584,50.00831,59.99608,6.022136,0,77.7,
0,59.9786,49.99042,59.99413,6.032986,0,77.9,
0,59.89334,50.00382,60.00269,6.032986,0,77.9,
0,60.02418,49.98963,59.99914,6.047454,0,78,
0,60.14719,50.01588,59.9943,6.061921,0,78,
0,60.00332,50.0002,60.02329,6.080006,0,78.2,
0,59.78978,50.00161,59.9791,6.090857,0,78.3,
0,59.90797,49.98721,60.00801,6.108941,0,78.3,
0,60.09267,50.01354,60.00164,6.119792,0,78.4,
0,60.22089,49.99757,60.01255,6.141493,0,78.6,
0,59.97657,49.98709,59.9983,6.163194,0,78.6,
0,59.68244,49.99427,60.00359,6.174045,0,78.7,
0,59.80962,50.03014,60.03011,6.188513,0,79.10001,
0,59.98693,49.9968,59.99475,6.202981,0,79.10001,
0,60.16433,49.93867,60.01321,6.213831,0,79.10001,
0,60.34257,49.96854,59.97359,6.235532,0,79.10001,
0,60.0514,50.0057,60.00472,6.257234,0,79.3,
0,59.52,50.05229,60.01086,6.275319,0,79.4,
0,59.58133,50.0217,59.98245,6.300636,0,79.7,
0,59.75987,49.87771,60.00623,6.322338,0,79.9,
0,59.97617,49.90831,60.0044,6.340423,0,80,
0,60.13353,49.92519,60.01054,6.362124,0,80.1,
0,60.37464,49.94658,60.0144,6.387443,0,80.1,
0,60.60687,49.97493,59.99696,6.41276,0,80.5,
0,60.24125,50.00483,60.01549,6.427227,0,80.60001,
0,59.39043,49.99778,59.9964,6.44893,0,80.7,
0,59.17733,50.02644,59.98458,6.474247,0,80.8,
0,59.37658,50.06674,60.00122,6.503182,0,81.2,
0,59.63273,50.10704,60.00145,6.51765,0,81.3,
0,59.95107,50.18538,60.00804,6.568287,0,81.4,
0,60.26369,50.01882,59.98773,6.61169,0,81.9,
0,60.5628,49.66054,59.99063,6.647859,0,82.2,
0,60.84759,49.85282,59.99304,6.673177,0,82.4,
0,61.00494,50.17656,60.01993,6.705729,0,82.7,
0,59.89038,50.21798,59.96521,6.752749,0,82.8,
0,58.22993,50.15519,60.00134,6.799768,0,83.2,
0,57.84047,49.58843,60.08412,6.864872,0,83.6,
0,58.16214,49.86335,59.90208,6.929976,0,84.1,
0,58.65325,50.25628,59.83498,7.002315,0,84.4,
0,59.28125,50.322,59.92924,7.081886,0,84.7,
0,59.97087,49.73786,60.04197,7.168693,0,85.2,
14.99847,60.65535,49.44264,60.18571,7.259115,0,85.9,
14.99847,61.33213,50.42857,60.28805,7.360388,0,86.9,
14.99847,61.98432,50.55302,59.60411,7.465278,0,87.6,
15.00061,62.57534,49.48729,59.53566,7.577401,0,91.9,
15.00061,63.09952,49.36664,60.51593,7.703993,0,113.1,
0,63.50323,50.76475,60.47923,7.628038,0,110.4,
0,63.75617,50.59848,58.95869,8.445457,0,118.5,
47.11456,63.80342,48.65351,60.67345,45.20761,52.16652,123.6,
26.82251,63.75125,49.20081,60.78368,48.3724,58.091,115.4,
24.20135,63.69839,51.53377,58.99356,48.1156,57.18678,115.1,
24.19708,63.59302,49.93964,60.85702,48.6726,58.93735,115.7,
24.19708,63.45602,47.88867,60.67395,48.45559,56.95168,118.6,
28.59772,63.33163,51.50471,58.89475,50.88252,61.85257,119.1,
28.59985,63.26093,50.79041,60.98328,51.02719,61.28472,117.1,
19.49951,63.2995,48.43222,60.60938,46.2529,56.15596,109,
19.49738,63.3219,49.89825,59.05295,46.39034,56.19575,111.6,
19.49738,63.35006,51.40446,60.98896,46.3831,55.38918,108.7,
19.49524,63.4069,49.60381,60.67332,46.15885,55.03834,111.3,
19.49738,63.50192,48.26308,58.97011,46.77011,56.18489,106.7,
14.99847,63.56167,51.43967,60.81524,43.88382,52.75608,107,
15.00061,63.58212,50.63092,60.74822,43.93808,52.68735,112.3,
19.49738,63.56999,48.10122,58.98072,45.90929,54.58984,110.2,
19.49738,63.51736,49.99612,60.61881,45.22931,53.52286,114.6,
19.49951,63.38147,51.53912,60.82571,45.35952,53.60966,115.5,
26.00006,63.241,49.29618,58.91969,48.35431,57.64613,115.8,
25.99579,63.10469,48.52341,60.78003,47.96007,57.04572,115.3,
25.99792,62.9609,51.6334,60.78577,49.01982,58.42738,115.2,
26.0022,62.84135,50.54398,58.92094,47.41753,57.52677,115.9,
25.99579,62.7326,47.73898,61.00696,47.76476,58.10909,116.7,
26.00006,62.60795,50.81938,60.69621,47.51519,56.98785,116.7,
26.0022,62.44331,51.10852,58.7998,47.14627,56.23191,116.7,
26.00006,62.33323,48.93863,61.00402,47.33435,56.30787,115.3,
26.00433,62.15572,49.47157,60.62519,48.20602,58.42376,113.4,
25.99792,62.02094,51.29829,59.01274,47.77561,57.91739,112.8,
26.00006,61.96524,49.81902,60.91626,47.39945,57.69314,112.4,
25.99792,61.83753,48.74469,60.51374,47.73944,57.95718,111.1,
24.81018,61.67467,51.15651,59.26715,47.84071,58.52503,104.2,
14.00085,61.39848,50.57229,60.46841,43.71383,52.10503,101.7,
14.00085,60.96071,48.60663,60.46631,44.18041,52.02546,99.9,
14.00085,60.51242,50.34728,59.72852,44.01041,52.07972,98.60001,
13.99872,60.04399,50.93198,59.5949,43.95617,52.73076,98.8,
13.99872,59.60339,49.69711,60.42954,43.8151,53.04181,98.2,
12.00134,59.15425,49.08368,60.14492,43.32321,52.47396,96.50001,
11.99921,58.80766,50.71863,59.59422,43.13513,52.17738,95.1,
11.99493,58.62668,50.37056,59.96096,44.01041,53.84476,93.9,
11.99921,58.62915,49.47457,60.28499,45.72483,56.84679,86.7,
8.000183,58.87579,49.65007,60.23685,43.65234,52.28226,83.4,
3.996887,59.30934,50.66939,59.87129,37.39511,42.34665,82.9,
3.996887,59.79454,50.39462,59.46681,36.57046,40.88541,85.6,
3.994751,60.36958,49.43732,60.29735,36.01707,40.05353,86.6,
0,60.92183,49.72871,60.46869,6.300636,0,86.5,
0,61.39126,50.57244,59.9978,6.23915,0,87.90001,
-2.13623E-03,61.73255,50.32053,58.77431,6.166811,0,90.2,
-6.408691E-03,61.74483,48.90516,60.66871,7.132524,0,95.7,
15.99823,61.50219,50.16526,60.23476,45.32335,54.75983,100.9,
16.0025,61.08627,50.62277,58.91812,46.06843,56.15596,101.2,
15.99609,60.69139,49.93441,60.46393,45.97801,56.14511,98.7,
15.99823,60.41849,49.46873,60.20341,47.62732,60.11646,93.7,
12.00134,60.27351,50.24627,60.05347,46.60373,59.95732,83.9,
5.996399,60.0226,50.38129,60.02726,45.61994,56.74913,76.2,
3.999023,59.77044,50.1338,60.01857,39.5544,48.74855,73.5,
3.994751,59.91467,49.95095,60.05447,35.36965,44.94719,74.9,
0,60.1287,49.91322,59.99229,6.503182,0,74.6,
0,60.28425,49.94904,60.01416,6.467014,0,74.6,
0,59.95624,49.97982,60.04664,6.41276,0,74.5,
0,59.60994,50.00732,59.9653,6.358507,0,74.5,
0,59.76751,50.05734,59.97044,6.30787,0,74.5,
0,59.94694,50.11206,60.10196,6.282552,0,74.5,
0,60.17833,50.08891,59.98887,6.271701,0,74.5,
0,60.42902,49.77364,59.70021,6.264468,0,74.6,
0,60.20565,49.78658,59.94692,6.221065,0,74.7,
0,59.57298,50.04927,60.28038,6.14511,0,74.9,
0,59.35167,50.14544,60.46744,6.123409,0,75.10001,
0,59.5566,50.29862,59.43566,6.130642,0,75.4,
0,59.83024,50.08905,58.08395,6.195746,0,75.7,
0,60.08758,49.36795,56.73757,6.282552,0,76.1,
0,60.3583,50.21079,55.36521,6.40191,0,76.5,
0,60.64149,50.67118,54.01232,6.546586,0,76.9,
0,60.77024,50.01051,52.57869,6.557436,0,77.2,
0,59.7828,48.69225,51.12936,6.542969,0,77.6,
0,58.65023,47.34095,49.6784,6.499566,0,77.9,
0,58.84937,45.90907,48.13853,6.521267,0,78.3,
0,59.12839,44.49384,46.58722,6.55382,0,78.7,
0,59.50912,42.98943,45.01052,6.593605,0,79.00001,
0,59.93368,41.5127,43.36814,6.694879,0,79.3,
0,60.3816,39.96946,41.69767,6.886574,0,79.6,
0,60.74096,38.39158,39.96317,7.208477,0,79.9,
0,60.97919,36.7159,38.17142,8.217592,0.2206308,80,
-2.13623E-03,61.06291,34.89584,36.2883,11.42216,4.665799,79.7,
4.998779,60.8562,32.80453,34.25572,40.56713,50.16999,79.00001,
3.999023,59.54123,30.62292,32.07867,35.46369,42.59983,78,
3.999023,57.24346,28.33631,29.87404,35.84346,41.55093,81,
3.994751,55.43948,26.08224,27.3714,34.34968,38.81293,87.5,
0,55.12963,25.58512,26.93325,6.929976,0,87.1,
0,55.74165,25.71195,27.18979,6.937211,0,87.7,
0,56.32384,25.9617,27.60351,6.929976,0,88.4,
0,56.9292,26.29372,28.19139,6.922743,0,89.1,
0,57.52197,26.75234,28.94882,6.922743,0,89.7,
0,58.1096,27.4329,30.01469,6.92636,0,90.39999,
0,58.67416,28.40725,31.47931,6.919126,0,91.2,
0,59.19735,29.80862,33.49024,6.962529,0,91.9,
0,59.651,31.81324,36.34988,6.976996,0,92.8,
0,60.06026,34.97441,40.51215,7.013165,0,93.8,
0,60.32098,40.1802,46.74385,7.071036,0,95.3,
-4.272461E-03,60.38242,50.95544,58.283,7.664207,0,98.7,
16.49811,60.30814,50.77929,59.75451,44.54934,52.9116,109.1,
17.99988,60.26598,48.62327,60.80427,45.79355,54.90451,109.2,
17.99774,60.19622,49.76644,59.57828,45.5259,54.47049,110.3,
17.99988,60.16135,51.32867,59.50187,45.29441,54.27517,108.8,
17.99774,60.11025,49.74713,60.83035,45.39207,54.77069,107,
17.99774,60.11179,48.14151,59.80149,45.48973,55.35301,108,
17.99988,60.05593,51.39441,59.21123,45.56207,55.67853,109.4,
18.00201,60.01665,50.70084,60.73529,45.48249,54.95877,108,
18.00201,60.00534,48.41596,60.00004,45.90929,55.49769,105.7,
17.99988,60.03136,50.12619,58.88361,45.88035,55.66768,105.2,
15.00061,60.06971,51.28439,60.71923,44.25637,52.51736,103.4,
14.99634,60.1254,49.44524,60.21635,43.9851,52.21716,105.4,
15.00061,60.20678,48.78634,58.61162,44.66869,53.32755,101.8,
15.00061,60.29773,51.26358,60.70994,44.71571,54.62239,102,
11.99921,60.44173,50.59967,60.41408,42.87471,50.86806,100.5,
11.99707,60.5817,48.38572,59.30637,42.75174,50.49913,99.5,
11.99493,60.73615,50.3146,60.52087,42.46238,50.19893,99.60001,
11.99707,60.89571,51.17911,60.61013,42.91088,51.05613,101.4,
12.00134,61.0908,49.36033,59.4701,43.15683,52.07248,102.4,
11.99921,61.28742,48.7468,59.72276,42.86748,51.55526,101.3,
12.79816,61.47953,51.27263,60.78995,45.18591,53.75072,101.2,
12.79816,61.63817,50.53565,59.95675,44.97251,53.63498,101.8,
12.79816,61.7656,48.20376,58.84523,45.00868,52.56438,102.9,
